id,review
227,"He is very interesting to listen to if you can avoid sitting near  other students that talk or text the entire time. His tests are tricky, unless you actually put in the time and effort required for a 5 credit hour class. I wish I was taking him for homeostasis."
2718,pretty good prof
2656,"Some people might have liked her sarcasm but I didn't. Lectures tend to be a waste of time, although occasionally solving problems in the second hour was helpful."
1288,"She is a nice funny lady class is mad easy, but tests suck don't listen to any of these other reviews I don't understand why she makes them so hard and uses stuff from the readings and complicated things... In the end u just end up hating her and pych in general"
4300,"This class might as well had been taught online, since the lectures were so useless that people would only show up on quiz and test days. Whenever I showed up, I would either work on stuff for other classes or just be on my phone. Just use the textbook and study guides he posts and you should do fine."
1237,"If you show up to class, do the online assignments, and read the required texts, this class is an easy A.  Professor Rahhal also offers extra credit which can help boost your grade. Tammy drops the lowest exam grade, two of the online assignments, and one of the in class pop quizzes."
2834,I took STA255 in Winter 2001.  This prof basically didn't use the textbook at all (making the course even harder) and seemed to run the course entirely for Stat/Math majors - difficult to get along with for sure.
2577,"She is such a bad teacher. She cannot teach/explain. Does absolutely nothing aside from coming to class (and often late). Tests are hard, lectures useless. Terrible prof at ut."
4294,This class is super easy and textbook based. I loved listening to his lectures because they were genuinely interesting most of the time and he's such a sweet funny man. 
665,He is a great teacher and he is sexy! He is passionate about English. Some of his students complain but he is NOT hard at all. The students who complain just don't want to do the work in college.
3050,"By far, the worst professor that I have had at Stanford. I am no longer interested in chemistry at all as a profession."
3209,Worst teacher I have ever taken at mason. Includes material she said she won't. On every exam I got 95% of the questions right but averaged a B. Why?She made 30% of the entire grade(weight) from 2 pages out of 100+ assigned for a test with the majority coming from a paragraph or an example- and she gives indication it wont be on exam to begin with
1513,No Comments
3978,"Prof. Bauman is awesome! If you haven't taken her class yet, do!  She makes Art History fun and exciting."
3524,"She is the best bio teacher, yes lectures are boring and it is hard to stay wake. However, as long as you understand the power points and memorize everything, you will be fine. However, it is not an easy A class."
3212,"She's really not that bad at all. She tells you exactly what will be on the test which is usually from the book and connect. Accounting isn't an easy subject. Go to class, pay attention, and study. Also if you do poorly on all 3 exams, but well on the final she'll make the final worth a lot! I want to take her again honestly."
2167,"Overall not bad. The lectures were LARGELY based on the textbooks, and at times it was tediously repetitive. Exams were almost identical to previous years exams, and tested strictly from material in the text with a few questions based on the material from the lectures thrown in. Easy mark for a social science credit."
19,"She is a very controversial teacher, I had her as a teacher and as a advisor. She is someone not to cross, be warned. She teaches fairly and unbiased for the most part. Her class work is decent and is useful to the course material. She uses different types of hw assignments too which is nice. I would say to take with caution. She liked me."
183,"Dr. Molumby goes off on tangents during his lectures, but at the end of them he does prove a point about the lecture material. Bear with him, because what he says could end up on the tests! And definitely focus on his Powerpoints and past tests to do well on the exams. You don't really need the book."
1588,"his class was very boring, there was hardly class participation, and he took questions only before tests."
3700,"All you need to do is read the assigned pages, which there are not very many of, and you will get an A. The lab is annoying but lecture is easy."
3826,Most boring class on earth.  You just sit and drool you are so bored. She reads DIRECTlY off her notes (that you can get online) and thats it.  Read the book and read the notes and you will be fine. Bring a magazine or something to class.
486,"Professor Capelotti conducts an extremely intriquing class each and every time.  I personally like his taste in style, due to its natural characteristics!  He is a beyond accomplished man with several published books to his name.  If you allow him to, he will broaden your horizens and educate you about a variety of topics. Take this teacher!"
3454,"Tests are pretty hard, but shes a great teacher, if you do all the homework and go to class you'll do fine."
2948,"gives confusing tests...is a nice prof but way too boring in my opinion. Tepperman says SOC101 is a bird course, yet its soo hard! i like the topics discussed in class though"
1255,"I loved coming to this class because it felt like stand up comedy especially compared to other lectures. You have to do the Hock readings for the ""pop quizzes"" (very easy) but I never read the other textbook, completely forgot to study for one exam, and easily got an A in the class and completely skipped the last unit of the course. Drops grades."
2011,"Awesome teacher! Probably the best/easiest class I've taken. She's hilarious and does activities to help understand concepts. All homework is extra credit, tests aren't too hard if you at least review, and she gives you all the notes so I never went to class and got a 92."
266,Very easy B not so much A.
63,best teacher ever thanks !!!
1965,Easy GenEd. Puts all powerpoints online and tests at multiple choise based on ppts. Very funny and uses good visual aids. Look over old tests. Keep track of homework. DO THE EXTRA CREDIT. EC points get added to test grade! Final optional and open book online! Won't have to work too hard to get an A but will have to study A LITTLE. pyramid exams.
2547,pretty good prof
2148,I didnt really like him. Knew his stuff but made the subject really boring. Arrogant and strict. dude needs to chill out.
2333,great
3644,The best biology teacher I have had so far. She is VERY animated which keeps your attention. Her slides a directly from the book. Overall the class was FUN!!! I wish all bio teacher would be enthused in what they teach as she.
3368,This class is pretty much self taught. Read over the chapters again and again and hope that you'll do OKAY on the tests. Her tests are much harder than she makes them seem. Goes over material so fast that it makes you not wanna go at all... Gives really good curves...but GOOD LUCK YOU'LL NEED IT!!
1543,I'm awful at math and I got nearly 100 in this class.  You don't even need to go to class to get an A.
2758,By far the worst professor I have ever had
3333,"Stay away from this professor.  She is unclear and she has favorites in the class.  Do not take this class with Hylton unless you really have to. If you do, be prepared to work extremely hard and to teach yourself."
103,the best i've ever seen
3762,"New to teaching and can't answer a lot of your questions outside of her powerpoints, but she is very nice and teaches what will be on the tests. She does iclicker questions to make sure you are attending class. I never opened the book."
508,he is very interesting and knows soooo much - i learned a lot and stayed interested every class.
4037,"Online. Seems like he is a strict enforcer of the rules, but wouldn't you expect that from an information security professor? Homework isn't too hard if you follow the directions. Also, he has a really cool accent. He's not as bad as everyone makes him out to be."
4337,"one of the nicest professor ever. i see him in ciao hall alot hahaha. He talks about things on and on in his lecture but trust me he's one of those good funny professor. He gives you a studyguide before each exam, so u really dont have to attend lectures just read book and get the studyguide. ....he talks about interesting things in his lectures"
1047,Professor Phyllis was great! Although I didn't have any prior knowledge or interest in biology his lectures were understandable. The review sessions that he does is also really helpful. He answers questions for as long as you want. I think if you have an interest in bio he would be an awesome professor to have.
865,very easy class. No real homework. Allows you to use a notecard on the exam. Can be funny at times
908,"I guess people would say she is easy and she is but she is all over the place when it comes to lecturing. She is a good person but .... I don't know.  Show up to class though, because she might give extra credit."
2727,Bad. Just Bad.
2123,"Egotistical, dull as nails lecturer. If you want to do well, take this class. If you want to learn something you didn't already know, there are much better options out there."
358,"I love this Prof. He makes lecture interesting and while his exams are hard, he tells you how to get an A and if you listen it's easy. I wish I wasn't graduating, otherwise I'd take another class with him."
3359,"My first B+; no more 4.0. Took the summer session at night. She says they'll never offer this class like that again. I did well on the projects, but bombed the tests. They were the kind of tests where you walk out feeling good, and then are surprised with a low score. She did concede to SOME contested questions. No curve. Useful re: info about CPA."
299,Awesome Teacher!! Very interesting professor! He knows exactly what he is talking about and can keep your interest in class
1003,"Randy is a good man but can be a very challenging confusing professor. If you don't have AP Bio background, you have to put in work for this class. This class is not based on memorization, its all about applications. All his quizzes and tests are true/false. The wording can be very tricky, he likes to combine many things. Read carefully & work hard"
3667,She is a very nice prof and is willing to help students if they need it BUT personally I think that she moves around too much and changes her voice so much that you forget to listen to what she is saying and concentrate on how she moves. Other than that Cell Bio is not an easy class so regardless of the prof. you need to study to do well.
3712,Very nice women. There's 3 tests and if you have to miss one then you can take the cumulative section on the Final and it'll make up for that. There's top-hat questions some classes but you could do those from bed during class if you really wanted. The lab is annoying but easy with on a little bit of homework every week and one formal lab report.
2863,totally memorizing........
761,"This was oddly the easiest class of my life. I actually never went (and never took Calc in highschool). Show up the week before an exam and you are set when he reviews everything. His exams are not hard, you just need to know what formulas to apply. I'm still confused why people say his class is difficult."
1299,Best professor I have ever had! The class is so entertaining you I learned so much from it. Do the readings..you can even do the modules right before the exam but read the readings in 40 studies! you will be quizzed on some. Exams can be tricky you just need to know examples of the terms in that unit. otherwise i highly recommend this course!!
2721,Horrible. Monotone lecturing style makes everyone sleepy. Rude when I talk to him after class. Not friendly.
2078,No Comments
2463,Cool.
2941,No Comments
3623,yea great professor if you like memorizing 250+ slides per test. she is ridiculous in her questions. feel like she tries to trick us. has multiple choice tests but does choice E as A&C thing which is annoying. also negates all the questions too. gives out &quot;study guides&quot; that are 8 pages long that aren't helpful at all.
1537,Sucks!!
2436,"Good prof, tho test was kinda hard."
3244,"Worst professor I've ever had at GMU. She went over final and told us what was NOT on the final, and still gave it. Did not answer my question during final and was very rude. Exams are tricky and hard. 70 questions on final and lots of calculations. Study everything. Don't listen to her on what she said. If you can avoid, don't take her period."
108,I went into CS106A thinking I just needed to fulfill a requirement.  I left and got a CS minor.  Very engaging.  Very user friendly introduction to CS.  True quote from a classmate: &quot;I'm so fuzzy I shed.  I love this class.  I can't believe I love this class.&quot;
1602,No Comments
1164,randy phillis is an amazing teacher.  he likes teaching and you can tell.  eager to help students learn
58,"This man is great, I know only one man that can teach so well."
76,I discovered this class on itunesU and got hooked.  He has a very engaging style and is interesting to listen to.  I wish my university had people like this!
3574,"She doesn't make the class very interesting, but even someone who doesn't like Biology can pass her class.  You don't need to attend class.  She does quizzes the week before an exam (on Tuesday), so study some for those.  Do the study guide she provides because that has everything that's on the test."
368,"Best biology teacher ever.  Makes the material relevant and interesting.  Know the material well...he expects you to know, &quot;what it is in addition to what is isn't&quot;.  If you dont come to lectures then you're screwed...Still, best teacher I've had in all my years of college."
2658,One word--&gt;TERRIBLE!....AVOID AT ALL COSTS!
785,"Can't understand a thing he says. Thank goodness i took calculus in high school cause if i didn't i would be so lost. too bad he is the only teacher who teaches 128, which i am forced to take next semester."
1321,"She makes lectures interesting. The tests aren't too hard, and she seems like a genuinely nice person."
1758,No Comments
1670,I only went to class for the first two weeks of the semester and still got an A. Just do the homework and go to the review sessions before tests. Don't bother buying the book because the Wiley access code you need for the homework comes with an ebook.
2750,"Tests are unbelievably difficult, but lectures are organized (though boring)."
3428,"I found this class to be difficult but not impossible. The key is to read the book, do the homework, and use the study guide. Its entirely possible to do well if you study."
3888,"Professor Bauman is a passionate, engaging and challenging prof. She will make you want to learn ,and want to be in her class despite your intimal interest. She is very fair, if you do your best, she will grade you accordingly. I have had her for three classes and she has been fantastic in all of them. Take Bauman, you will love her."
1157,Awsum teacher!! hes so funny and helpful! his tests are all multiple choice!
4095,bad college experience !!
2835,Worst professor! Rude and impolite!
910,One of the best teachers I've had at UWG. She's awesome!!
124,"I listed his use of a textbook high because he relies almost entirely on his online notes (which are free and very descriptive) so you don't have to buy an expensive book with a bunch of garbage in it.  He's a great instructor and while a bit eccentric, he's knowledgeable, helpful, and cares about teaching.  Highly recommended!"
3931,"3 tests none are cumulative(even the final). 2 papers: 1 based on reading, other based on a trip to Art Museum in D.C.. Bottomline: Attendance is mandatory, class is fast-paced(hard to keep up with), tests are hard and the papers are time consuming, she's perky and nice but at the end of the day she's not worth taking unless you absolutely have too"
2677,"Nice prof, well organized class.  tests a little hard but fair marking."
3423,"She has to be the worst teacher at Mason, recommend taking the class at the Prince William class where she does not teach.  I have to do this since I failed her the first time."
2699,"Horrible. (I am not one of the people who did bad in his class). 1) Very unfamiliar + very specific terminology. 2) Chooses to focus on the less necessary aspects of neurophysiology (which excites him), but not the general/intro stuff. 3)unenthusiastic 4)cynical 5)home-made lecture slides (with missing nuclei, axons, etc.).. Mostly SELF-Studying."
3008,"One of the best professors of U of T and also the great personality. He really do his best to help students. Very kind and good person. If you study hard you always can get you final &gt;80, if not ??? you will be behind."
442,Prof C is a riot in class. He has the best personality on campus you'll be laughing often. Read the textbook and take notes and you'll be fine.
1869,"She's very energetic, so avoid getting her in the morning. She's helpful though, and explains herself well. Good class overall."
4261,"Make sure you go to class because alot of what she discusses in class will be on the exams. Exams are ok.. some are pretty hard, make sure you go to class!"
2697,One of the worst and least helpful profs at ut. Monotone and boring lectures...cannot answer questions since he can't understand them.
1103,"I struggled the whole semester, went to every review session, got tutored  and still did horrible on the tests. What he teaches isn't in the book, he just throws a diagram at us and expects us to understand it then asks questions...and when I emailed him asking him what else to do to do better in the class he didnt even respond!"
1392,Tammy is such a great teacher. This material would be much more difficult without her personal anacedotes. She makes coming to class worth while and enjoyable. Take it since its an interesting gpa booster.
324,attendance not mandatory but you receieve points for going to class
2387,"Explains concepts very well, just not enough use of examples in class.  First year class, so midterm comes as a shock..very hard!...at first!"
1456,I strongly recommend avoiding taking a class with this professor. Exams are very long and difficult (hand written by him). Had a 3 and a half hour midterm on a Sunday. Notes in class are an absolute mess. Tough to get notes because he stands in front of what he is writing.
1188,a really cool guy.
4052,"Hard Class for a level 200. If your trying to get by in college don't take him, if your trying to be good at Information Security, Then attending his class is almost mandatory. He emphasizes things needed for the real world such as clear and concise writing and attention to detail. Yes, maybe a little obsessive but is necessary for the profession."
2425,Very engaging lecturer
1006,Randy is hilarious and a really nice guy. He expects you to know basic biology and builds on that in his Bio 151 class. I couldnt imagine taking this class if I hadnt taken AP Bio in high school. The class isnt easy but exams are only worth half of your grade and there are plenty of opportunities for extra help. Challenging but rewarding class. 
3706,"DO NOT TAKE THIS CLASS. DO NOT. If you need a credit for a lab science, choose any other one but this one. It is way too much work for a 100 level class, and it is a huge lecture and she sucks at it."
2380,Like this guy
3082,"Studied topology in concepts, walked out feeling ten times as intelligent, 1110 would take again."
4027,"This guy sucks, I'm in the networking industry and this guy is completely disconnected from how security should be taught to someone going into the workplace. He is rude, unresponsive to emails, gives you useless discussion board and homework assignments. Finally, the tests come content found within 500+ slides and are extremely difficult/useless."
6,"She's really nice and helpful, but is extremely challenging. It's not overwhelming, but she's still a hard grader. You really need to keep up everyday with the readings to do well on pop quizzes."
932,"Prof Christopher is the funniest and most personable instructor I have ever had.  She cares for her students and is passionate about what she teaches.  I heard good things about her prior to her class, but never imagined that she was even more awesome that what people said.  Take her!!!!"
439,"He's an incredibly intelligent person. If you need help or have a question he will go out of his way to do anything he can to help you. To pass his class all you have to do is show up, participate, improve, and ask questions and make inquizzitive comments in your papers!"
1967,"This class is really easy, one homework per week which takes about 10 minutes to do. It really isn't necessary to attend class because she just goes through a powerpoint that is posted online. She allows 2 attempts on the tests, the second being open note. Optional final exam and optional term paper, neither of which can hurt your grade."
1554,"Worst teacher ever! seriously.. doesn't know how to teach, kinda mean, and he only goes &quot;AHHH&quot; in class and he makes a lot of mistakes when it comes to calculations. Basically if you take his class is like you are teaching math yourself, if you are not that good at math do NOT take his course."
4055,Avoid at all costs...change your major if you have to!
2338,"Efficient, well run lectures. Can be repetitive. Overall, easy and interesting!"
1876,This class really isn;t that hard and you don;t have to even go to it because you buy the notes at the Textbook Annex with your book. The class is simple as long as you study a little for the test and do all the online quizes and discussions. The only problem is if you have her in the morning get ready for a peppy lady who won;t let you sleep.
1765,I hate Calc... and prof cook makes it even more confusing..talks like you know what he s talking about
3011,"He is one of the best professors I have had.and besides being a great prof, I must say he is a great Person too ! he was amazing !"
1183,great teacher. made intro biology something that was actually fun to go to everyday
4385,His lectures are a waist of time. Just read the book and you'll do good on exams.  His class was pretty easy.
194,"Only way you prepare for his exam is to go over many old ones. Soft spoken so sit in the front! Come to lecture with ur ppt slides and listen carefully. iCliker & Participation pts (discus)!  Labs were rofl easy! Do well on lab reports, presentations, problem sets, and EXAMs! Better than Bio101 w Malchow. Every little pt. counts! You got this! "
2274,"i liked the prof, but the material covered was a bit basic/self-evident."
2101,"Professor Brym made me want to specialize in Sociology. I loved his lectures. I loved talking to him in person. He is great. The people in my class who didn't like him were slackers looking for an easy mark. If you want to actually learn, you should take his class."
2422,"A very energetic prof. His midterms were hard, but the finals are easy."
3441,Very helpful. Always wanted to answer questions. Very hard tests!
1200,"One of the best professors on campus. Has a roundabout way of teaching, but in the end he gets his pint across... with a few jokes too. Not out to get you at all. Wants you to learn and understand."
1487,"no one rocks a ponytail better than this guy, apparently no one told him that was cool back...oh wait never...writes literally every word he says down on a projector completely unneccessary, waste of time going to the class, his exams sometimes do not make any sense at all"
2574,"dont even bother going to class. lectures consist of repeating textbook material for hours. extremely monotonous and boring. that being said, tests are not that easy but not insanely hard. take good textbook notes and study, you should be good."
222,EXTREMLY NICE PERSON
4256,"Lecture is boring, lab is not so bad. Show up to lab, because its easy points.  Tests are not too difficult, but requires some studying.  She is a nice person, gets angry when you come late."
573,No Comments
3735,"Dr. Largen is a nice person but she is super boring! She, also, talks about one subject for a super long time which is so annoying. After most things she says, ""oh this won't be on the test."" THEN WHY THE HELL DID YOU JUST SPEND 30 MINUTES TALKING ABOUT IT. She takes fever etimes get to her point, but she's nice (: oh & lots of extra credit"
1793,"Pretty boring class, her jokes are very bad and she never stops making them. Attendance is not totally mandatory but it definitely helps. There are a bunch of extra credit opportunities. Not too bad of a class if you do not mind horrible jokes and obnoxiousness."
418,ewwwww!!!! he is so not hot!!!! class is okay...
2575,Everything she teaches is in the book; there is no point in to going to class
1104,Harsh humor
257,"Assignments/Discussion/Lab/ Icliker points are easy to earn, so don't miss them. Labs are very simple, not quite interesting. For the exams, studying the slides+ old exams can get you a B easily. Understand the materials will help u earn an A. I didn't attend the lectures often, only studied the night before the exam and earned an A."
295,"Great teacher. He accounts for his difficult tests by dropping the lowest, which is helpful if you mess up on one. His questions on exams just require you to remember his annectodes, which are actually entertaining, and to also use common sense. STUDY PAST EXAMS. Also extremely helpful in office hours."
1429,"Great teacher! Shes really cool, gives great notes, involves the class and shows how psychology affects your life. Great teacher!!!!"
4280,I took Dr. Dennis over the summer for Social 308 - race and ethnicity.  He was so nice and knowledgeable and has a great voice to listen to during lecture.  I really enjoyed his class and would highly recommend him for anyone looking to learn about race and ethnicity.
3541,Dr.Fondufe is not a hard professor. You actually do have to put. In a great deal of effort in this. Class as with any other class but tests are right off the PowerPoints. Don't read the book. One exam can get dropped which really can save you. Good teacher. Would take her.
1344,Best class ever!
3239,"Accounting is hard, and Hylton is pretty tough. I studied religiously from the book and connect homework and did every practice problem from the book and internet. This got me an A. Hylton's teaching style is confusing, and attending recitation and studying are necessary for success. Bring the right calculator to tests or she won't let you use one."
3620,"great teacher.gives out a lot of notes so it actually makes sense.study guides are helpful.class can get a little boring but paying attention makes it a lot easier when you're studying.she doesn't try to trick you.She is great at explaining things, reading the book also helps for more clarity. If you are a decent student and try you will like her."
712,one of the best professors i have ever had. should definitely take this course!!!
1641,"Cooks an awesome guy, but now he's so old he does not care at all.  Completely checked out and his teaching style shows.  I learned more about the 60s than I did anything about math.  If you have to take him to go another professors lectures or teach yourself online.  Avoid if possible"
3698,Boy do I love spending $80 on a lab notebook that she wrote :)
1323,Great prof.  Great lectures that will keep you entertained. Your grade is a game of pts.  HW and quizzes are easy. Exams are so-so.  Try to do extra credit experiements during the semester.  There easy and bumped me up to an A-.
4025,"Professor Lyons is a flawed instructor and has a very abrasive personality. I might be able to tolerate how much of a hard-ass he is, if it weren't for the fact he himself is a procrastinator and error prone. He has the potential to be a great professor but he is either unable or unwilling to improve  himself for the sake of his students."
449,"I absolutely hate this class. This idiot of a professor gives the worst tests ever. He gives the kind in which most of the questions, he would cherry pick information that was mentioned in passing, like an afterthought, and not actually important to the course. Ugh so bad. No one should ever have to put up with this."
1697,"First, Professor Cook is a really a nice guy and he tries his best to teach to 300 people.  Everything about this class will frustrate you.  OWLs are hard and sometimes not relevant to lecture, sometimes not relevant to the book.  Class will not help you prepare for exams very well so unless you're already great at calculus, you will not do well."
4220,"She's a ****. However, her lecture isnt that bad, she's very professional and tries to make class interesting. Lab and lecture are so similar that you probably don't have to goto both in a week unless you want reinforcement. The 10pg paper sucks, but you can revise it. The book is used very little, but you need it to study for exams."
958,Professor Schurter teaches a few different classes in Isenberg and I would definitely recommend trying to enroll in one before your time here at UMass is up. Fantastic professor and truly cares about his students.
1270,Easily my favorite professor! Her lectures are so interesting and she makes them fun for a 9am class. I would love to take this class again. She is very enthusiastic about what she teaches. Easily the best grading system I've ever had too. The final is basically optional and she drops 1 exam. Gives plenty of extra credit. Definitely take her class!
654,"He basically taught as if the students were of the elementary school skill level. Marked points off on ANY essay that did not start a body paragraph with firstly, secondly, thirdly, etc. Enumeration in such a way is hardly a necessary compnent when the flow can be controlled in many other ways."
2127,"Brym was one of my favorite prof. in my first year. His lectures were well organized and well presented. If you do your readings and attend lectures (take a look at past tests too!), you can get an A like i did :)"
4198,"This class is super easy. Just attend the labs, view the online lectures, and scan through the book. The material is very easy, there is a ton of extra credit. You should start on the paper a week before it is due for an A. EASY! Highly recomended"
2135,He made this class awful. He uses old data and his opinions are questionable. Don't talk in class. He incited an all out riot when he refused to continue teaching because a student was talking.
2228,Worst Professor ever....DO NOT TAKE THIS COURSE!  If you like talking in class forget about it because he will stop lecturing and pick you out of a crowd of 1500 students and yell at you for talking...he is the worst...so boring
411,No Comments
1444,Rudvalis is the man.
1675,"NICEST TEACHER. EVER. He's a great guy. Go to his office hours. The class is terribly confusing and hard, but if you talk to him about your grade he can be reassuring.  Lectures are confusing but he will meet with you personally any time of day to talk about stuff in lecture or your grade."
3334,"She is the most anal strcit prof ever. She dont want people to go to the bathroom, if you come in late you get a speech, and she will end class early if people dont seem like they are into the class. BUT I learned alot in this class I understood the materials and she was very clear. Not an easy person to get alone with but a good prof."
2894,"OK class, he tends to ramble a lot. Terrible tests that do not focus on relevant information but rather very specific details. A lot of reading."
1413,The clearest teacher I've had and also the easiest to learn from because she gives great examples.  In order to do well on tests you have to study a lot tho.  But she drops the lowest test grade out of 4.  She creates a very relaxing environment.
2770,even though neurophysiology is crazy hard!! he's really good.
2780,"I hated him when I took his course. But now when I turned to Year 3, I found many stuff he taught in second year actually covers many aspects of  the third year probability courses. In other words, if you ace in his course, you will find pretty easy to study the consequent courses. "
430,No Comments
2269,great!!!
1242,"Tamara's lectures are really interesting and she is a nice woman. If you show up to class, it's hard not to get an A."
2213,"Amazing prof. One of the best profs at U of T. His website is amazing. He gives sample questions. The course is not easy, really have to keep up with the readings and UNDERSTAND the stuff. But this prof is one of the better profs I've had at U of T"
3293,Teaches nothing from the book. makes you buy the book and online hw which is extra 50 dollars. Tests get progressive hard. Was not an easy class. I have to retake this class now TAKE PAUL HARLEY
1268,"This is hands down the best professor I have ever had at UMass Amherst. I do not think there will be a better professor. If you need this gen-ed, take it. If you need to fill your schedule up, take it. This was such an amazing class with several opportunities to do well. I got an A with a breeze with no Psychology background knowledge. "
102,very good
2254,"lectured (boringly) straight out of his text book and so most of the material could be learned by reading the text book. very egotistical, and presented tests which seemed to be more about trick questions, than actual test of knowledge"
1533,"Prof. Rudvalis is a disorganized, bad professor.  We didn't get through nearly enough material, he was constantly late to class, and had a screwy grading system.  I got an A in the class, but only because I taught myself.  To his credit, however, he is very helpful in office hours and knows his mathematics."
2281,2 words: boring and egotistical
2819,ok.. funny guy.  do past exam u will do fine.
2484,He was an excellent prof. Gave easy tests and always knew how to make you laugh. &quot;Ok...Excellent&quot;.
2564,Awesome Prof!
3250,"She comes off as mean. Accounting may not be my thing but her style doesn???t help. The stuff she lectures about, what's in the book & what is on the HW/quizzes, are different. She expected everyone to study, not practice, every day. The format of her quizzes is could be a bit simpler.  I would not recommend taking her."
2501,Charlie Browning&#63;  Wouldn't it be funny if he was named after Charlie Brown.  Hahaha!  Go Chemistry!!!
3801,Largen rambles a lot. Her lectures are boring and hard to follow (she explains lots of concepts when her exams are almost entirely definitions) and most of her material is not in the textbook which makes it difficult to study the questions on her study guides (which are about 13 pages long because she never cuts out material that she didn't cover)
2633,"I have no cue why she would give very simple and easy examples in the lecture and give EXTREMELY hard test that is almost impossible to complete in 1.5 hours.  Her questions so confusing and unclear in test, which is not fair.  If she expect to answer that kind of questions, at least show examples i"
1257,"It is okay. That's about it. I honestly wasn't as enamored with Rahhal as everyone else seems to be, so I'm probably the outlier. Her lectures are engaging, but I didn't love how we were graded. I don't love the point system. Exams were honestly a little more difficult than a 100 course has the right to be. Not a bad course, but nothing must take"
1961,"I love her!!! She is the best professor, she explains everything so well and is more than fair with grading. She truly wants you to learn above all else. Plus, this class was full of laughs, definitely take it! I can't say enough about how awesome this class was, I would take another class with Prof Goodenough in a heartbeat!"
1064,Amazing professor.  His lectures consist of multiple iclicker questions.  The only prob is you have to listen carefully 2 what he is saying when he goes over the questio because he sometimes doesn't give u the answer He wants you 2 figure it out on your own. go to discussions. si sessions mos def people think its hard because they suck at studying.
4139,"Prof Lyons gives hw's that are way too long! He gives a project which is the longest project ive ever had to do seriously. he makes the class way harder than it needs to be , most people also find him very rude"
818,Calc 2 is not an easy subject therefore it is important to look for extra help. you cannot expect to do well by simply showing up to class and taking notes. The math help center is good for reinforcement and Prof Cook is usually available whenever you would like to schedule an appointment.
4276,Dennis is honestly a really sweet professor. The only grades for the class are 3 tests and 3 quizzes. If you honestly just read the book and base your studying on his study guides you can pull a B.
3023,Boring and disorganized.  His notes and lack of textbook suck.  He has an arrogant way about him.  He is funny though.  The course has potential but would need a lot of reorganization to be good.
816,class is hard but calc 2 is hard. he goes on tangents in class irrelevant to anything. buy the book
3938,Take Bauman only if you are going to major in art hist.She clearly knows too much to be teaching a gen ed class. She expects too much from her students.Her exams are extremely hard.The study guides that she gives help a little.She's a cool person but you would have to study your &quot;ass off&quot; for atleast a  -B.
381,No Comments
3702,Dr. Largen is EXTREMELY organized and a good teacher. She is very straight forward in her teaching. She's a nice lady.
2726,MacKay wasn't as bad as I expected.  Tests were fair contrary to what I was told.  I actually found the material very interesting and the lectures helpful.
1606,No Comments
3487,She is the most enthusiastic bio lecturer I have every had! She makes me feel bad for occasionally skipping class lol. If you study the very long PowerPoint and study guides you should be able to get an A or B.
3783,Best Professor I've had so far! She is so friendly and always willing to help any student (she'll remember you too). As long as you take notes during the lecture + DO the study guides= guaranteed A. Take her class if you can! By far my favorite class this semester!
864,"much better calc teacher than rudvalis (127). Cook is nice, goes over the material for a while. Tests are pretty easy, lets you use a &quot;note card&quot;  (although i actually used a sheet of paper folded in half, both sides + inside). Good calc prof!"
4223,"One of the best professors and believe me have had only 2 till now. Class was great, the prof was great, teaching was great! She was good in every aspect. She is tough grader agreed but then she also puts in as much effort in her teaching. So it is quite natural that she expects that much. Highly recommend MBA 713 with her. You will be glad!"
2452,"Yes, the test was a bit challenging..but he is a beautiful, beautiful man so I forgive him :D"
554,Great Prof.  Pretty cute
1159,GREAT
1261,"Tammy is a great professor! She makes lectures very interesting with her stories and videos. Sometimes the exams can be a little tricky, but as long as you go to class and do the homework you'll be fine"
1609,"pretty easy class, pretty weird guy"
1662,"Means well, but lecture does not follow the book.  He teaches Math 128 as if it was Math 132.  You can read and understand the book and walk out of lecture scratching you head.  Avoid if at all possible."
4147,"The tests he gives are very comprehensive, The project also took me 20+ hours to do. I learned a lot though."
4335,"This professor is one of the nicest, sweetest and funniest professors you'll ever have.  His classes are not incredibly interesting(sometimes he just rambles on and on)but I think it's still very much worth it to take his class.  He's an easy and fair grader.  I took his class in the summer and it was very laid back."
748,He's nice and funny but he's not great. He's better off teaching calc theory than basic calc. There are only 4 total grades - 3 exams and homework. You can redo homework a million times but Wiley is annoying. TAs were a lot more helpful. Go to reviews and SIs. He does not respond to email.
3312,"very strict, you will be called every classes to answer questions, but it forces you to study hard. accounting is the class I hate the most, but fortunally her teaching helped me to pass the class, you will thank her in the end. also, summer class is easier, try to take in summer."
866,"His tests are more clear than Math 127 tests, kind of a funny teacher, but makes me sleepy."
752,"I can see where people are coming from when they negatively rate this professor, but I had no issues with the class. Cook teaches by example and his practice exams are very similar to real exams. The only annoying thing is that he doesn't use technology so don't try e-mailing him.  Overall, acing this class should not be an issue if taken seriously"
3540,"GOOD:Good explainer. Makes class interesting. Simplifies concepts.   BAD: Tricky test (easy concepts). Can lecture fast. Focuses lecture on pictures (can't take notes), not worded slides."
2194,Very pompous and cocky.
3399,"She is not sensitive at all.  Shes very tough and can come off as mean and intimidating.  The class is hard and she goes really fast.  She calls people out and embarrasses people in front of everyone.  Do all your work, study hard, and be prepared to be put on the spot...good luck!"
1426,"speaks well, teaches a class of 500 people as if she's teaching 25 people. gives fair amounts of work, gives more extra credits, fun, and fair on tests! best professor i've ever had in umass so far!"
