id,rating,review
232,poor,"His power points are 200 slides per topic!!! He is not good at teaching a 100 level class. Exams are difficult, tricky questions. He does not curve."
66,good,Simply the best teacher of Introductory Computer Science Course at Stanford. Great Guy
1603,average,No Comments
2072,good,"Easy class, easy tests, all notes are in the simple packets that are handed out"
3283,poor,Please stay away from this teacher! She is absolutely the worst professor I have had in my entire life! I hope she gets fired because she is a huge liability to the Mason Accounting Dept. You will not learn anything in class as she does not know anything. The most unfair grader ever. Do NOT sign up for her under ANY cirumstances!!!
2192,good,first rate
536,good,"she was the worst teacher i have had at depaul, im a senior so i think thats saying a lot.  her class is extreemly easy but she is so boring.  ill tell u that the hour u r with her goes by slower than any class.  she takes it to serious and is not fun."
2859,good,Great Prof knows how to give insights on the knowledge and life
125,good,Great instructor.  He covers everything you need to succeed in his class (even stuff you should already know).  He keeps lectures interesting and encourages student participation without being condescending.  He uses notes sets that are very concise and his test questions come straight from them so no surprises and makes challenging material easier
2133,good,"Lectures proved long and difficult to engage with as the course progressed. States concepts with clearity and straight forward examples. His respect for students and acceptance to critisism is questionable. He will ask things from lectures on exams...otherwize, lectures are not critical for success."
1254,good,"Favorite teacher I've had at Umass. It is very clear what is expected of you. Light work load, but you will take a lot out of this class. Interesting concepts combined with an engaging and humorous teacher. Exams are easy, just do the review packets (which are basically identical to your notes) and you're all set. Drops grades, extra credit, easy. "
3905,good,"She knows a lot about the history of architecture, and she can also explain engineering. Never a dull moment in her class!"
1976,good,one of the easiest classes at umass. she spoon feeds you but you have to apply the info for the test. i didnt have the book. buy the packet of notes and study them and you should do fine. my average was a 99 and i hate sciences. theres homework now but they are interesting. great class
3866,good,"TESTS ARE HARD.  she is a tough grader. dont take her if you are not willing to work hard study a lot. for a 101 class there is A LOT of material. i regret taking her. although i have to admit, she made class fun and interesting. but to be honest. she takes the subject too seriously. not all students are going to be as attached to the topic as her"
3647,good,"Lively woman who teaches a quite interesting lecture. The class itself is the hard part, not her teaching. Shes fair on grading tests, you just have to study old tests and youll do fine."
2075,good,No Comments
484,good,"A true, genuine professor who yearns to inspire you, as long as, you're willing to be mentally challenged and learn more about yourself and other cultures. If not, your grade will definitely reflect it."
1654,poor,"With respect to humanity, Cook is an extremely pleasant and grandpa-esque little man. I did enjoy his anecdotes and his comments. What I didn't enjoy, however, was his poor teaching. This class stressed me out beyond belief because I hadn't the slightest clue of what was going on. Avoid him if you can."
1215,good,"very engaging for a large lecture, not as helpful one-on-one"
3086,good,"21-127 is probably the first formal math class for students in CMU. It's definitely hard, because college math is of course harder than high school math. Flaherty is a very interesting professor, and I really enjoy his teaching!"
3558,good,Read the book. Study the powerpoint slides--they paraphrase what the book says. Tests are based directly on the book and powerpoints. Not a hard class if you put in the necessary effort. Recording her lectures also really helped me--something you might want to consider. She's very knowledgeable and gives very great lectures.I highly recommend her.
3926,good,"I have taken 3 classes with Professor Bauman starting with ArtH 102, then 340 then 342. She inspired me to get a minor in art history. Her lectures are amazing and keep you on the edge of your seat always wanting to know more. Her tests do require a fair amount of studying - but hey, it's college! YOU MUST TAKE A CLASS WITH HER BEFORE YOU GRADUATE!"
3595,good,"She is a wonderful teacher. The first year I failed her class because I never went. If you go to class you will get an A! She has her ppt lectures online which is all you need. Even though she talks with her hands and makes is crystal clear, I did sometimes find myself falling asleep. Her final is just all her previous tests so get the answer keys!"
3345,good,Very helpful and make sure that students understand hard concept.Very knowlegeable best accounting information system teacher!!!! I enjoy this class!!!! Hilton is #1!!!take her and register early if you can.
3779,good,"She is UNBELIEVABLE! I dreaded having to take EVPP, but she is SO cool, especially once she knows who you are. She is very generous with extra credit too, and you can tell she truly wants her students to not only understand the material, but be successful in her class and enjoy it. She told a lot of interesting life stories too! LOVE HER!!!!"
1774,average,"Cool guy, but kind of monotone."
2410,good,Really really helpful :)
2797,good,He is the best and the smartest professor of the dept. of statistics. He loves his subject and certainly appreciates those who share that love with him.
918,good,"Professor Christopher is by far, one of the best professors on campus."
1646,good,Great teacher. first time I have taken clac in a year and I still managed to get a B/B+ easily (forgot calculator for one exam set me below an A = my fault). He can explain where every equation originates from. VERY HELPFUL. HIGHLY RECOMMENDED
1026,good,"good guy. Hard exams, but worth it. Also if you go to the last class, you'll get a full overview of the whole class in about 20 seconds."
1030,good,"This was an entirely project-based class and had three intensive team projects. They were stressful and a lot of work, but Randy recognizes that and is always there to help us out. We have still not gotten the first projects back and I have little doubt he will grade all three of them. I learned a lot of scientific skills and loved this class."
882,good,hes the man kids
1335,good,"good teacher. makes the material interesting, gives lots of opportunities to get a good grade. there is a lot of homework (readings, quizzes) but its not excessive if you do the work when its meant to be due. attendance is not required but if you miss a day of notes, you will be missing a lot of information for the exam."
2746,poor,No Comments
3490,good,"You have to participate in this class. The material's clear cut, but you won't get as much of an understanding reading as listening to Fondufe talk. Her lectures, though, make it not a chore at all."
2713,poor,"He was impossible to listen to during lectures!  Too monotone... does not show any enthusism and with such difficult material as PSL302, we NEED some enthusiasm!"
364,good,"You know, I liked him personally because he is friendly but really did not care for his wanna be rock star image, sideburns and political garbage. The class was okay, he is smart and like I said, always friendly."
4260,good,"One of my favorite professors at Mason. Organizes the class very well. Make sure you go to her lecture because she puts material from lecture on exams because she knows a lot of people do not go to lecture. If you get the chance, take her!"
3287,poor,"It is absolutely useless to ask her questions. She will literally laugh at you if she's convinced you will fail, she will call you names in the most derogatory manner, and she will simply tell you to &quot;Do It All Over Again&quot; because she simply does not understand the material enough for any constructive advice. For your sake, DO NOT TAKE HER!!!"
2125,good,theres obviously a reason why he's got the most people rating him. Great prof!!
27,poor,She was a terrible teacher. Her views are too left winged to be teaching at a majorly Conservative university. She grades extremely hard on papers and will not listen to your concerns...so if you have to take the class take it with anyone except her.  I have not had any problems with teachers before but this teacher was terrible.
473,average,"If you're not good with history, multiple-choice tests, fill-in, or short essay tests, this class isn't for you. His personality kind of annoys me. He can be funny at times. Although I studied hard for his tests, they were still difficult. He also makes you do a group video project throughout the semester. I dropped because I was failing."
525,good,"Interesting class, good teacher."
725,poor,No Comments
55,good,"Mehran Sahami, what Stanford is all about, great teaching, new ideas, helping you ask big questions and build good stuff."
638,poor,"Possibly one of the worst teachers I've ever had. He grades very harshly on your papers, he gives his students way to much work and his due date are way to close together to actually try and figureout/understand what you've messed up on. His death by power point is useless and not helpful at all."
302,average,"The best way to succeed in this class is to actually go to class and pay attention.  However, this is hard because he does not stay on topic and he throws so much info at you it is hard to know what will even be on the tests. But he has a great grade scale so go to all labs and turn in all homework and you will do good."
2766,poor,No Comments
4104,poor,Still doing damage in IT department......
1276,good,"Tammy is an good lecturer, her classes are always fun and interactive. She is very clear about what you need to know on exams. The exams are very thorough, but are based on her lecture slides and all other book vocab. She drops the lowest exam, no mandatory final. Go to class, read the book, and do the study guides to get an A."
1890,good,amazing and fun
624,poor,"I'm taking his class online and his syllabus is extremely confusing and hard on the eyes. I have a hard time reading this that are bold and brightly colored, and his syllabus frequently does this. When I ask him for clarification or assistance, he tells me I should have read or checked something. I love English, but this class made me feel stupid."
2055,good,"terrific professor! she is very clear, informative, and knows how to hold your interest. tests are very resonable."
1280,good,"Such a great teacher; very interesting to listen to, and very funny. Attendance isn't mandatory but there are some pop quizzes so try not to miss class. Also her lectures and notes are very helpful so if you go to class you don't have to read the textbook. Tests are not too hard but studying helps a lot. Would definitely take again."
2851,good,"Excellent professor.  Shut mouth, stop complaining, open ears, engage brain & you will most definitely learn something."
1049,average,"BioTAP 190H was a love-hate class. We had no book, and did 3 group projects. We learned to read/analyze scientific writing and think like researchers. Group dynamics were HARD! Lab was also hard. The course is hard, and Randy takes this into consideration for grading. Randy was nice and helped me with my group problems. Only take if you love Bio!"
336,good,"Good professor! Knows how to keep a class interested. Yes, he's got crazy political views but he knows how to teach. He covers the genetics/evolution unit of the course, which will be more difficult than the ecology/conservation unit. So his tests might come across as a tad difficult. But overall, good professor."
47,good,He is simply great! ;)
2878,good,"He is a good professor, who made the material interesting and approachable. However the tests were about specific statistics, in specific years, and too much in depth to get the big picture of sociology.  Reading is a must!"
106,good,"take his class, enough said."
2397,good,"nice dude, but very hard. his tests seem to come out of nowhere!"
1079,good,"Randy's class is all about logic and interpreting diagrams. There is basically no memorizing. He rarely gives feedback on grades, especially on quizzes, but it makes you focus more on learning than on the grade. I learned how to think in this class instead of just being fed the material. Classes are very interactive. Overall, a good class."
2286,good,"Great sense of humour, interesting material, fair tests, approachable..."
2261,average,No Comments
1144,good,"If you're going to take Bio100, he's definitely the one to take it with. He's very enthusiastic and the class is extremely interactive (lots of PRS). He's one of the most dedicated professors I've had...has review sessions every Thursday (there's a quiz every Fri), plus before all exams. He's very fair and understanding as well."
3751,good,"Largen is SUPER nice and funny if you really listen to her. The lecture is easy (mostly stuff you already learned in high school) and the tests aren't bad either. The lab SUCKS though. The lab and lecture did not line up at all and my TA graded unreasonably hard! Largen is good, but 30% of your grade comes from the lab..."
2296,good,A+
2841,average,easy to get good marks in supposedly the hardest 2nd year stats course- what else could you want&#63;&#63; very easy prof!
3144,poor,"worst teacher ever. i had to teach myself everything, and even then i did horrible on his tests. his tests only cover like 2% of the material he expects us to know for the exam. also, he is really boring."
1836,good,"I think she is a good professor. The book costs $160, only available at the campus textbook store.  You have to buy her powerpoint notes for $35 too.  Way too much monotonous work for a 100 level class.  If you're like me, and you want to go this 9AM once a week, not do all the work and just get a C+ type of grade, this isn't a good 100 class."
1753,good,very easy class. No real homework. Allows you to use a notecard on the exam. Can be funny at times
1101,good,"good! Had a sense of humor that kept most interested.  Can be confusing at times and to do well i suggest taking notes from what he says.  He assigns readings from the text book but i didnt find them necessary. it definately helped that i had some background in bio, but overall i think randy was great."
1968,good,Professor Goodenough is super helpful and is a great teacher. She makes class very interesting by relating it to sex and her family. I would recommend her any day of the week. I actually look forward to her class.
3564,average,Had her for lab. She gives us so much work. UNNECESSARY WORK. AVOID FOR LAB AT ALL COSTS.
3117,poor,"worst teacher i have ever had, excited about math, but not about teaching"
2393,good,those term tests are pure evil !!! but the exams are pretty fair. The prof himself is a very  approachable n helpful prof.
523,good,"Pretty cool guy...when I had him, he gave a lot of chances for extra credit...Big time points. Very easy to get a good grade in his class...that's my opinion."
2280,average,I have not been class in months becuase I fall asleep to the sound of that man's voice.....thank god his tests are so easy and there are summaries available online for his text book.
2692,poor,"After having taught this course for years and having heard numerous times the criticism about speaking up in class so students can hear him and laying down the foundations before jumping to complexities, he still doesn't attempt to improve his lecturing style. If hundreds of students complain each year, think it's time for improvements."
2885,poor,"His tests are REALLY tough and tricky. He makes those options look very similar so you have to pay really close attention to the textbook and lecture slides to memorize EVERYTHING. Jesus.. Don't you know that we have another four or five courses to study? Well,  do not recommend him especially to those who just hate multiple choices questions"
1428,good,"One of the best professors there is! interesting lectures. Rahhal is funny, gives great examples, makes subject matter easy to understand. Two thumbs up for her!"
2581,poor,one word.. Boring... most pathetic prof at u of t. has no interaction... students sit in class and fall asleep in front of her. exams are average difficulty. but this prof is litrally of no use watsoever
681,good,"Professor Sacher is SUCH a little sweetheart! I really had no idea what I was going into when I registered for this class, but I am SO happy I did! Class is just one big discussion and she is So understanding and HYSTERICAL. 1 written assignment in lieu of a midterm & a log due each week, but it only has to be 1 page. Highly recommended!! :)"
603,good,"3 essays, 1 research paper, 3 exams. You have to do the readings (or read the cliff notes at least) to pass his quizzes. I didn't mind typing the papers, what got me was trying to get him to approve my thesis so I could type the paper. So glad I never have to hear ""Ok this is great, BUT....."" again. He does provide feedback and offers office hours"
1489,poor,his is not a good teacher at all. his lectures do not help to understand the material. i teach my self every night with the homework examples.
3685,good,makes bio very easy to understand! I dont understand how anyone could fail this class! super teacher! very nice!
4251,good,This class is not that bad. I got a D on the 1st test D on the 2nd test and a C on the final and still passed with a B. I never really studied. The lab quizzes and homeworks really helped! If you actually read the material (unlike myself) you can get an A!!
3122,poor,"gives replacement exams that could hurt your grade. condecending during office hours. if the class average on a test is hoovering around 50%, you know something is wrong"
3834,average,soo boring - she reads right from the notes- they're online- so no need to go
60,good,"Great teacher, thanks to whom I fell in love with coding and computers again. Very well presented, with plenty of real life abstraction, humour and language that even non-tech students will understand. Great job - if there would be more teachers like Mr. Sahami, world would be much nicer place..."
1969,good,I had Prof Goodenough for a few classes and she is the best professor at UMass. Hands down. She is so cute! So so so helpful and truly wants you to do well. Gives so much extra credit and chances to boost your grade. Definitely take her if you have the chance!
671,good,"I've been speaking English all my life, but I finally understand all the rules for English very clearly. He is more than willing to fully explain things that you may not understand. If you don't pass this class you are not trying."
92,good,very good.....teacher..i hv ever seen........
666,good,a very professional instructor and he means business so if you are looking for easy a this aint where youll find it
3544,average,"I would avoid Dr. Fondufe if possible. She just reads straight off the powerpoint slides. The class is not intellectually stimulating. Exams are ridiculously hard, even if you study. Ppt slides are straight out of the book, so the fact that I got this expensive book was stupid. Doesn't tell you when some assignments are due (not on BB OR syllabus)."
1887,poor,"This professor was good when I had her for Psych 100, but don't ever do an Honors Thesis with her.  Unless you are in her Departmental Honors program she won't even give you the time of day and doesn't take you seriously.  She's good as a lecturer, but horrible as a mentor."
3266,poor,"RUN.  Run far, far away from her. She does not explain a thing. she only says ?this is years of experiences?"
280,good,He's is such an good guy! Really interesting lecturer and really funny too. I highly recommend taking homeostasis with him!
1719,poor,"He is a nice guy, but does not know how to teach at all!  Only take this class if you're comfortable with teaching yourself the material."
3573,good,"Absolutely amazing. She's very difficult, but also very helpful and will help you outside of class as well. She's good and I would definitely recommend her!!"
359,average,"Interesting lecturer but DIFFICULT detailed tests. I hear he used to be a fairly easy teacher then read his ratings and decided to toughen up... all of us got the 'new' Molumby... :( Also, Murray's tests are much easier!"
899,good,She is very passinate and honest. I loved taking her and hope to take her again. The only thing that I didn't enjoy was having to buy her book. You can't rent it because the worksheets in them are tunred in (which she grades harshly).Take notes because they will help on your tests. Show up to class because she may give extra credit. She's funny too
1935,good,No Comments
4268,good,Good class Good professor
1994,good,Judy is the best. Shes tells wicked lame but funny jokes :) You dont need to buy the text book. Just print out the notes and look at them and you'll do fine. She always changes how she grades but its wicked easy and she offers a ton of extra credit. She wicked helpful and understanding. love her!
3628,poor,"I found her lectures hard to follow and waaaay to fast to soak up any information. I fell asleep most classes, but still got an A pretty easily by studying the text book. Going to class is barely necessary with posted ppts and the text."
2895,average,Half year course. two midterms worth 25% each an final worth 50%. Very picky with little facts and pointless statistics; general ideas or theories were rarely tested on. definitely would not recommend this course. Everyone left the lecture in a bad mood when he was in one (even in con hall). often messes up answers on tests and exams.
3254,poor,"Read the textbook and go to the lab.Do that and you will have at least a B. Hylton and her lectures are...worthless. The TAs will do all the teaching. She is also extremely rude, she insults students rather than helps them. I had to resist the daily urge to smack her. She must be hitting 24/7 periods and lapping it all up."
760,poor,Hard teacher. Blame the department for the hard tests but practice tests are nothing like the real ones. Class is so boring i've might lost attention numerous times every class. Nothing came clear to me any classes. AVOID HIM
2158,good,"amazing prof! very interesting,very clear! if you're taking sociology at UofT, make sure it's with him!"
1906,good,She is a great teacher. Good teaching style and makes the class worth while and fun. Take this class you will learn a lot and have fun!
42,good,I liked him.
2173,good,"I came into the class with high expectations and I did not leave disappointed! Professor Brym is one of the most articulate, intelligent and helpful professors out there and he has always delivered his lectures with passion, interest and just a simple love for job. This course was a great experience and I recommenend it to all first-years."
204,average,"Not your typical professor. He knows what hes talking about however. If I was to retake the course, I would read the lecture slides and make sure I understand all of the terms since he goes over many examples during lecture. You'll get lost if you don't remember what something means. His tests are tricky. You have to be focused for them. fair Curve"
1473,good,"Prof. Rudvalis is a good guy. He'll help you out if you nicely approach him. The class is a bit boring, but what do you expect from material you did back in middle school&#63;"
2100,poor,He's knowledgable about the topic but can be very rude when answering questions. The data he uses are all outdated and the tests are brutal since it asks about the tiny statistical details. Not approachable at all
2593,average,She is terrible! She has to go teach in a basement somewhere. NOT IN AN UNIVERSITY!!!
68,good,"Mehran is honestly one of the best professors I from whom I have had the privilege to learn. He's very clear, and incorporates humor into his lesson. A huge chunk of material which may be confusing is cleared up after attending a lectures. He proactively asks for relevant questions and answers them meaningfully."
4238,good,"She's very clear in her lectures and emphasizes important things. Very organized class, exams were hard, make sure you take full advantage of good grades in lab."
1875,good,"Professor Whitbourne provides an easy intro class that is good for anyone to take.  3 exams, weekly discussions, which you can do online, online homework for each class, extra credit available."
2832,poor,The worst prof
3737,good,"Ms. Largen is a very sweet and helpful lady. Yes, her class is not the most academic an is basically a conglomeration of biology and chemistry concepts and factoids, but for a non-science major, that's what you're looking for anyway."
3472,average,"So not being a biology major or someone who knows very little about biology should not take this class. She claimed that she wasn't going to go into too much detail since 99% of the students weren't biology majors, but that was not true. Her tests were extremely hard and your grade is based off of 3 tests and online homework. Not a fan."
2231,poor,it's not really sociology than philosophy of prof. brym.  a very boring lecturer who basically repeats most of what is already in the readings without much clarification. he also wrote the text which is extremely long winded and unnecessary.
137,poor,He needs to act a little more professional and quite acting like a immature college punk!!
2947,average,"Don't Take this Class, unless u enjoy reading and have a lot of time in your hand."
796,poor,This man is a horrible professer.  He is useless when it coems to extra help or getting questions answered and he is horrendous at teaching.  Might as well not even attend class. Waste of time.
2180,good,"-doesn't stutter in his lectures, they're well rehearsed, very interactive with the class"
2128,good,"EXCELLENT PROFESSOR. MADE ME FALL IN LOVE WITH SOCIOLOGY. HE IS EXTREMELY SERIOUS, AND MIGHT SEEM UNAPPROACHABLE HOWEVER, HE IS REALLY NICE. HIS BOOKS ARE AMAZING, HE IS THE MOST INTELLIGENT PERSON I HAVE COME ACROSS. BY THE WAY, FOR THE PEOPLE THINKING OF TAKING SOC101 (THINKING THAT IT WILL BE EASY) YOU ARE SADLY MISTAKEN!!:)"
3177,poor,"Completely all over the place ZERO organization/communication skills. Reviews are useless. Spends all period on 1 ch gets very frustrated along the way, by the time she gets to ch 2 class is over and she's just giving out hw answers. NO grading criteria AT ALL. AVOID AVOID AVOID!!! The worst professor I've ever dealt with in many aspects"
758,good,Great teacher. first time I have taken clac in a year and I still managed to get a B/B+ easily (forgot calculator for one exam set me below an A = my fault). He can explain where every equation originates from. VERY HELPFUL. HIGHLY RECOMMENDED
541,poor,the worst teacher i've had at depaul.
1019,poor,"good guy, but not a great professor. Never got anything out of his lectures. Doesn't email back, lucky for him he had some good TA's helping him out. Teaches a 300+ student class as if there were only 15 students there. Reason I changed majors. Need good notes and studying a lot from alternative sources than himself. Everything is TF."
3591,good,"She is the most straight forward and organized teacher I've had at gmu! Quizzes are easy, tests are reasonable. You do not need to buy the textbook at all, everything is from ppts and no more iclicker. Study the powerpoint and you can probably get an A on the exams. People complain about her accent but its pretty comprehensible. Lecture unecessary."
3031,poor,"This prof. and the course sucks. Listen DO NOT TAKE IT. He claims to make 'easy' exams, but they are not really. Needs to be improved a lot."
3552,good,She is extremely helpful. Love her energy and her study guides a must do in order to do good on the test. Don't buy the book.
165,poor,Don't even bother. Worst professor ever.
248,poor,"Molumby is very non-traditional with his teaching methods to say the least. Average professor and the class was an easy A. Just ignore all his ridiculous yet hilarious comments about evolution and you should be fine. Oh yeah, and get a good TA. They matter big time. Class doesn't require studying."
1331,good,"Excellent! She is very nice and energetic about what she is teaching and is very funny. She makes class interesting, and it's very important to attend class because not all the notes are online. She tells you exactly what will be on the exam and makes it very easy for you to get an A if you're willing to put in the work. Definitely take her class!"
2017,good,"it's phenomenal, which i don't think jude was. Her class was easy, I just felt bad because it was soo boring and people either didn't come or left early. Tons of extra credit though, just not the most interesting material ever."
446,poor,He is a horrible professor. His presentations did not help me prepare for any of test. attendance is mandatory but i did not see the point of going to his class because the test is made up of everything that's in the book. I do not recommend anyone taking his class.
2482,good,"One of the best profs around, he makes chemistry interesting and lectures worth attending... oh yeah, and did i mention he's hot&#63;!&#63; ;)"
2906,poor,Too hard! Too scattered! Too much readings! Too detailed tests!
1358,good,"Best Class I've taken yet, actually looked forward to her lectures, gives lots of extra credit got a B in the class and never got over a c+ on any exam, highly recommanded"
2845,good,Geez..stop complaining (students below). This prof. is actually very good. He explains concepts really well. His tests are pretty fair. It is possible to get a very high mark in the class (providing you have a good memory). What more could you want&#63;
2145,poor,Bad.
1329,good,"good CLASS! im taking this class at 9 am and i actually look forward to it. it's an easy A if you go to class.. & you do have to read a little, but it's interesting! she's hilarious and keeps things entertaining. take this class!"
2853,average,No Comments
2785,poor,"Uses his own derivations, his own proofs, his own notation which are NOT to be found in ""standard"" or ""accessible"" textbooks.  His questions are super difficult. He requires proofs to be done HIS way. The material itself is hard as hell. Should be avoided at all costs. Poor lecture notes (chicken scrap), and gets angry and rude very quickly. AVOID!"
763,average,"Confused why everyone is talking about how he makes exams hard.. he doesn't even write the exams, the department does. He even admitted he thought the exam was too hard so he would scale the final grades for our class. caring and knows his stuff, calc can be confusing, not his fault. I skip class at least 2 out of 3 times a week, still manage an A."
3493,good,"Good professor, energetic and enjoys the content she is teaching. Makes things very clear in her powerpoints. Sometimes I lose interest in class, but only because it is a big lecture hall. Tests are moderately hard but not if you study"
2150,good,"Brym is a great prof. He's very organized, clear and articulate. Overall a good learning experience. However, I seriously think the prof should reassess his evaluation methods. Sometimes his MC tests were too hard, asking specific percentage changes etc. Dont take his class if you plan to get a high grade without putting &quot;A LOT&quot; of effort."
434,good,"William Seigh is one of the greatest teachers i've ever had, In and out of the classroom. Not only did he spark my interest in dance, but he's helped form an entirely new perspective on the world. William is a compassionate, fun, charismatic man who is a joy to learn from and talk to. If you can take a class with him I highly recommend it"
2122,good,"Although his lecture are quite redundant at times, he's a good teacher. His tests revolve around definitions to the textbook to which he is the author, so if you read the textbook, you'll do well. Never have I gone to ask him for help, and thats because everything is so clear that I was rarely ever confused of the class content! Great Proff."
577,poor,No Comments
2900,good,Very fun professor to work with. Draws up funny and clear anologies during his class to make sense to the student.It seems that alot of negative feedback is given from 1st year students in the huge classes but in the smaller more interactive classes(such as mine) people enjoy the classes immensely. I will definitely take another class with him
3758,average,"Professor Largen is very nice. However the class is useless ESPECIALLY if you're just looking to fufill the science gen ed. THE CLASS IS TOO MUCH WORK FOR WHAT IT'S WORTH! There are iclickers (a lot), lab quizzes, lab report, excursions outside, hw, ppt project, and ridiculous lab work! Everyone says this class is so easy but it's just so much work"
3278,poor,"This woman is the rudest, most insane woman I've even encountered as a professor. She screams at you if you ask for help. Do Not EVER take her class."
2966,good,He's easy going and pretty funny... but he always thinks HE is right (of course)
3374,poor,"Terrible! She doesn't know how to explain nor can she tell how does she get the answers. Everything she says/does is an exact copy of the book. If she graded you wrong, when you went up to her, she would say half of what you are supposed to get or nothing. What a terrible teacher."
2814,poor,Worst prof I've had as an undergrad.
4213,poor,Tests are very hard. The class was also extremely boring with useless info. I'm glad my major is finance instead of management
2448,good,great
1848,good,She's good
762,good,This guy is really helpful if you go to his office hours. His door is always open for people who want to learn. He is a great teacher
3037,poor,Notes are terrible
388,good,Great Profesor. Easy Class.  Same tests as before.  Very interest random rants.  DEFN TAKE HIM.
235,poor,"worst professor ever. not only does he refuse to use the mic, he always mumble useless information. along with that, he mentions certain information during lecture (that is not on the ppt or on the book) and puts it as a question on the exam. BUT ITS USELESS BECAUSE YOU CANT EVEN HEAR HIM. refuses to give a curve when he fails to project his voice."
1077,good,"Genuinely wants to help people learn but not clear on answers and scatterbrained explaining things. Uses PRS to track attendance. Extremely late on grading, does not hand back tests. Almost no assigned homework."
1984,good,Judy is a absolutely adorable woman.  Definitely take her class! She does not take attendence but class is enjoyable and I did not mind sitting through it.  She is funny and interesting and the tests are straight forward.  She wrote the book so if you read it you're fine. Take her!
267,good,He is a good lecturer but gets off point at times. His tests are SUPER hard because of the amount of detail that are in them.
3377,average,Doesn't give +/-'s which I thought really sucked. I only went to lecture when there was a quiz in lab the next day or for exams and then for exam review. Lectures were pretty boring. Did not like the class one bit. Too bad you have to take her.
770,average,"He knows the material, he just teaches it different then the other teachers.  If you took calc in high school, you'll be fine.  and if not, just go to a different lecture.  he does help with some things and you can always ask him for extra help.  fairly easy class overall"
2165,good,Good Prof
437,good,No Comments
673,good,"Maybe English just comes easier to me than others, but I thought this class was cake. Fork and iceing, it was all cake. I wish every class was this easy!"
249,good,This class was ridiculously easy! Did not look at a SINGLE powerpoint slide. Did not TOUCH the book. Just simply studied previous exams and got an A. Attended lecture only to get iclicker points then stopped going.
2201,poor,No Comments
1574,poor,No Comments
3143,poor,"Do yourself a favor... Don't take Calculus in 3-D with him. Based on the FCEs, it seems like he's pretty good for Set Theorty, but who takes that&#63;!"
2142,good,"Attending lectures and reading all the assigned chapters is crucial. He likes to ask random, small details that can be easily overlooked so read everything with high understanding. His tests are harder than the subject material demands. Many questions tend to be &quot;trick&quot; questions. Overall, it's a difficult intro course & Brym is strict & uptight!"
3419,poor,"Horrible person but not a bad teacher.  She's scary and is crazy, she'll chase students if they leave class early and randomly calls on students in a huge lecture class and takes points off if you don't have your book."
2081,good,"easy class, memorize the notes she gives you and you'll get an A"
1823,good,"3 multiple choice tests, 6 in-class assignments (attendance), SPARK quiz every class thats ridiculously easy and an optional final.  Class can be interesting at times.  Go for the review points, that is all that's on the test.  There is an optional discussion for extra credit, but it isn't necessary unless you are going to slack off.  Easy."
4053,average,"I am a program manager at a major defence contractor, who shall remain nameless. I had the pleasure of talking with  E.V. at lunch one day about the future of education and my experience with Michael Lyons. Thats all I wanted to say. Have a great day everybody!"
880,good,"lively class, explains the materials well."
448,good,"He's an amazing professor. Extremely funny and won't fail to make you laugh every class. Exams are only difficult if you do not study or go to class. The actual course and the material is difficult, but not how he teaches. Extremely NOT okay with using electronics in class."
1469,poor,"Absolutely horrendous. The guy comes, talks, and leaves. Writes down whole paragraphs explaining the stuff. A human being could not possibly be any drier in presenting fairly simple material. The stuff is easy, but the exams are ridiculous. I did fine on all the homeworks, but bombed the exams. Unless you're a natural at math, AVOID AT ALL COSTS."
716,good,AWSOME! extremely helpful and fun class! She is an awsome professor who actually makes learning fun and easy.  DO TAKE!!!
4108,poor,Take the advice people have given here. I only took him because there was no other option. He is very unhelpful and  impatient. He really does not show any interest into seeing that his students pass his class. DO NOT TAKE HIM!
50,good,One of  the most impressive lecture at Stanford.  Well-organized lecture and tough course work (programming assignment.) Essential for CS student. 
2048,good,"I liked her a lot, but those exams were tricky I thought.  Lectures are boring, except for when she makes her jokes, which were great.  Packets are key, they make class less mandatory."
1901,average,"this was one of the worst classes i have ever taken. i took this class as a sr as an elective. this class was full of mindless homework assignments which was just &quot;busy&quot; work. it had the structure of a middle school class. i learned nothing about psych, just about old people in society. a bigwaste"
3929,good,"So .. she's literally one of the best professors I've ever had.  I was having some grade issues and she helped me personally to get them back up.  I've never had another professor take such an individual interest in student.  Having said that, her class is difficult.  You really need to study.  But she is fantastic. I strongly recommend her."
3149,poor,No Comments
3156,average,"The subject in itself is difficult, so having her teach you does you know benefit whatsoever. Don't let her scare you because she will help you sometimes if you ask her one on one. Overall this course pushes you because you practically teach yourself everything. I advise you to grab a friend from class and learn from each other. Overall not poor!"
1168,good,"Phillis is an OK teacher.  He's very enthusiastic and social which is cool, but tends to be condescending and arrogant.  He teaches in a very whishy washy manner, he kind of teaches around the subject, instead of getting to the point.  Class might be difficult if you do not have a biology background"
82,good,Mr Mehran is simply a brilliant teacher.
3529,good,"This course was extremely easy with her. All you have to do is show up to class and PAY ATTENTION to the slides. They are what she bases her exams off of. For the final, study your previous 3 exams and you should be fine. Very Easy to get a very good grade in this course B+ to an A."
3805,average,This class is the most ridiculous class ever. Largen spends entirely too much time rambling and wastes half the class away before actually reaching the course material. AVOID.
2724,poor,"His lectures aren't bad. However, his tests are a different story. My god, I can't believe I spent 5 sleepless nights to study for that. Tests are unfair and does not test you with the knowledge he gives in class. At this rate, he's gonna have to bell curve."
